259943	Marie
114503	Anna
102041	Margrethe
83320	Karen
74209	Kirstine
68733	Kirsten
67097	Johanne
65803	Elisabeth
59911	Else
59278	Anne
55050	Inger
52922	Mette
51558	Louise
50337	Maria
49325	Ellen
48844	Kristine
48488	Hanne
47001	Sofie
43585	Inge
40863	Susanne
37673	Helle
37237	Grethe
36494	Marianne
35530	Lene
34119	Gerda
33832	Birthe
33806	Charlotte
33327	Bente
33312	Birgit
32803	Tove
32166	Edith
31594	Ruth
30431	Kathrine
29411	Pia
29237	Lone
28677	Christine
28210	Camilla
28159	Emilie
27883	Jytte
27767	Jette
27522	Birgitte
26376	Helene
26334	Bodil
26310	Julie
25805	Lis
25573	Katrine
25496	Lise
25468	Ulla
25162	Gitte
25154	Ingeborg
24847	Eva
24817	Tina
24389	Gudrun
24029	Irene
23517	Cecilie
22629	Ane
22570	Christina
22519	Vibeke
22489	Ingrid
22123	Annette
22062	Ida
21954	Rikke
21325	Emma
21161	Laura
20500	Karin
20324	Agnes
20136	Erna
20092	Mary
20069	Pernille
19799	Mathilde
19586	Anette
19398	Aase
18855	Dorthe
18837	Lisbeth
18809	Astrid
18555	Helga
18221	Esther
17830	Heidi
17799	Signe
17596	Line
17539	Inga
17458	Amalie
17250	Jensine
17036	Henriette
16825	Dorthea
16458	Elise
16409	Merete
16363	Alice
15716	Ella
15367	Sonja
15254	Rigmor
15205	Hansine
15161	Karoline
15006	Maren
14963	Lilly
14860	Margit
14735	Elly
14727	Jenny
14454	Martha
14270	Dorte
14188	Valborg
14062	Olga
13921	Caroline
13854	Karina
13755	Frederikke
13738	Trine
13434	Anni
13247	Rita
13236	Lykke
13192	Jane
13019	Malene
12948	Maja
12757	Elna
12537	Sara
12485	Nanna
12466	Agnete
12160	Linda,Andrea
11994	Stine
11987	Dagmar
11875	Dagny
11679	Nina
11645	Asta
11558	Nielsine
11429	Sigrid
11413	Mona
11219	Cathrine
11189	Anja
11181	Solveig
10706	Jonna
10593	Lillian
10243	Anita
10098	Grete
10068	Ebba
9959	Lotte
9948	Ester
9801	Mia
9733	Rosa
9636	Viola
9471	Jeanette
9397	Henny
9297	Annelise
9125	Britta
9088	Petra
9025	Sarah
9003	Gurli
8910	Birte
8811	Vera
8749	Ann
8373	Sophie
8349	Vilhelmine
8316	Tine
8310	Agnethe
8307	Laila
8198	Michelle
8195	Connie
8172	Ketty
8169	Karla
8163	Joan
8154	Augusta
7998	Alma
7990	Petrea
7808	Betty
7792	Oda
7748	Kristina
7627	Edel
7626	Ragnhild
7594	Ditte
7587	Bettina
7400	Magdalene
7356	Annie
7241	Clara
7214	Lisa
7200	Eleonora
7051	Doris
7043	Lilian
6944	Simone
6940	Mie
6931	Lena
6830	Elin
6763	Olivia
6685	Magda
6530	Berit
6483	Carla
6334	Thora
6317	Josefine
6297	Frida
6292	Yvonne
6264	Tanja
6223	Vivi
6203	Mariane
6081	Kamilla
6078	Emmy
6057	Betina
6002	Gunhild
5987	Elsebeth
5836	Sanne
5832	Margrete
5827	Anny
5817	Elvira
5794	Randi
5743	Lydia
5719	Klara
5718	Minna
5596	Susan
5557	Amanda
5522	Martine
5509	Rasmine
5457	Lea
5307	Janne
5290	Oline
5287	Lærke
5248	Hedvig
5226	Carina
5206	Jannie
5195	Sørine
5162	Lilli
5155	Freja
5139	Kristiane
5125	Conny
5107	Nicoline
5071	Bertha
5004	Meta
4974	Christiane
4965	Victoria
4959	Kamma,Gertrud
4889	Harriet
4861	Ingelise
4855	Elisa
4843	Britt
4817	Kate
4793	Nikoline
4791	Lissi
4788	Petrine
4786	Sandra
4740	Herdis
4726	Helena
4506	Irma
4491	Liselotte
4416	Isabella
4401	Jørgine
4293	Janni
4257	Katja
4190	Diana
4183	Josephine
4177	Helen
4171	Iben
4118	Juliane
4104	Hilda
4020	Winnie
3955	Marlene
3852	M
3837	Anne-Marie
3728	Vita
3708	Poula,Dora
3699	Ninna
3533	Therese
3526	Nadia
3519	Thi
3516	Majbritt
3420	Eline
3403	Krista
3380	Anine
3370	Maiken
3348	Thea
3316	Anne-Mette
3305	Kaja
3283	Iris
3273	Thyra
3244	Metha
3144	Solvejg
3120	Pouline
3081	Ina
3062	Sofia
3060	K
3042	Laurine
3016	Ellinor
2996	Mai
2993	Liv
2963	Christa
2932	Annalise
2916	Elsa
2911	Lizzie
2900	Ilse
2880	Alfrida
2860	Rebecca
2833	Lisbet
2832	Mille
2827	Hanna
2823	Theodora
2801	Nancy
2770	Benedikte
2731	Alberte
2694	Annika
2692	Yrsa,Rose
2676	Vivian
2637	Alexandra
2635	Sabrina
2629	Inge-Lise,Anne-Lise
2627	Sine
2621	Paula
2610	Bolette
2584	Sidsel
2563	Viktoria
2562	Alvilda
2555	Maj-Britt
2542	Ragna
2475	Lissy
2467	Monica
2461	Selma
2457	Johanna
2450	Elinor
2427	Merethe
2423	Maj
2417	Rebekka
2414	Pauline
2398	Bitten
2365	Agathe
2331	Conni
2320	Stephanie
2314	Matilde
2301	Jeanne
2284	Dorrit
2283	Evelyn
2265	Stella,Annemette
2247	Hertha
2228	Dina
2173	Judith
2170	Jakobine
2163	Naja
2110	Luise
2109	Lise-Lotte,Natasja
2086	Nora
2085	Majken
2066	Elfrida
2051	Sabine
2050	Cecilia
2034	Julia
2028	Erika
2027	Barbara
2021	Elisabet
2018	Lizzi
2008	Annemarie
2003	Hansigne
1959	Elizabeth
1951	Nelly
1943	Sylvia
1940	Majbrit
1930	Kjestine
1929	Nathalie
1883	Christel
1868	Fie
1853	Karna
1852	Eli
1850	Mariann
1843	Gry
1841	Nadja
1834	Fanny
1788	Marie-Louise
1787	Kathe
1765	Patricia
1758	Ena
1752	Tenna
1716	Katharina
1707	Maibritt
1697	Dorothea
1684	Jasmin
1659	Natascha
1656	Hannah
1651	Sussi
1644	Margot
1642	Marian
1630	Catharina
1629	A
1626	Norma
1609	Wilhelmine
1606	Sophia
1598	Jutta
1592	Nicole
1573	Bothilde
1550	Magna
1514	Rie
1507	Sille
1491	Regitze
1478	Benedicte
1469	Larsine
1458	Hjørdis
1456	Lynge
1454	Melanie
1445	Zenia
1433	Jeannette
1431	Brita
1424	Benthe
1391	J
1382	E
1381	Elva
1363	Stina
1358	Jacobine
1346	Birtha
1341	Evy
1338	Monika
1336	Boline
1329	Regine
1326	Kira
1322	Lina
1319	Dusine
1318	Nana
1314	Linnea,Lissie
1311	Mai-Britt
1306	Luna
1298	Sisse
1296	Malou
1295	Emilia
1289	C
1286	Søs
1280	Ea
1279	Dorit
1273	Lovise
1272	Belinda
1261	Unavngivet,Ali
1257	Catrine
1237	Elvine
1229	Jeanett
1225	Sabina
1224	Cæcilie
1223	Lisette
1215	Melissa,Elena
1214	Fatima
1212	Hedevig
1210	Lily
1206	Gerd
1203	Severine,Natasha
1200	Marina
1197	Hulda,Fatma
1184	Birgith
1183	Celina
1181	June
1179	Marion
1161	Vang
1151	Abelone
1150	Marna
1147	Lonnie
1140	Sascha
1135	May
1132	Natalie
1131	Maya
1123	Lili
1108	Sussie
1107	Thomine
1106	Theresa
1105	Anne-Sofie
1098	Isabel
1095	Ingerlise
1093	Beate,Jensigne
1087	Kim
1086	Nanny
1085	Åse
1082	Frieda
1079	Emily
1077	Solvej
1075	Estrid
1071	Antoinette
1070	Bianca
1068	Ritta
1067	Claudia
1063	Teresa
1055	Yasmin
1039	Anne-Grethe
1032	Margarethe
1021	Antonie
1020	Margareta
1018	Ellis
1017	Hilma,Birgitta
1015	Sally
1012	Ursula
1011	Irena
1007	Marta
1000	Leila
996	Liva,Jul
995	Franciska
988	Annine
983	Vibe
981	Katarina
978	Linette
976	Margaret
972	Sif
967	Linea
966	Leonora
964	Vicki
962	Jessica
958	Miriam
957	Gunver
956	Suzanne
953	S
952	Gyda
951	Michella
940	Celine
939	Brit
936	Jennifer
927	Anna-Lise
923	Kia
921	Margaretha
915	Xenia
911	Sissel
906	Greta
905	H
903	Ayse
897	Antonia,Ethel
890	Else-Marie
887	Constance
886	Mimi
882	Sandie
881	Kit
880	Michala
878	Lucie
877	Vinni
876	Regina
875	Silke
874	Mariam
870	Tilde,Tinna
868	Hildegard
866	Johnna
852	Nynne,Inger-Lise
845	Birgithe
844	Gunvor
839	Bibi
836	Jessie
835	Denise,Ottilie
832	Dyveke
829	Kitty
826	Sidse
825	Krestine
821	Albertine
807	Judithe
805	Vinnie
803	Liss
791	Guldborg,Ada,Stefanie
790	Camille
780	Alis
778	Terese
774	Louisa
770	Jeanet
766	Joy
765	Lonni
762	Agda
761	Daniella
757	Lajla
754	Kathinka
753	Hildur
751	Jacqueline
749	Bjørg
745	Debora
742	Carmen,Mathea
741	Rosalie
740	Hassan
736	Othilie
732	B
729	Christence
718	Freya
717	Ahmad
715	Cornelia
713	Marthine
711	Magdalena
710	Kristence
708	Lizette
701	Susie
699	Auguste
697	Maud
695	Ulrikke
691	Stinne
685	Adelheid
684	Michele,Amina,Theresia
683	Anitta
681	Kjerstine
674	Angela,Mine,Lucia
671	Didde,Tania
659	Veronica,Gunna
656	Bolethe,Elli
650	Madsine,Jill
649	Silje
647	Ann-Sofie
645	Michaela
644	Edit
643	De
642	Tonny
640	Kari
633	Edna,Lee
629	Joanna
626	Lenette
625	Margarete
624	Thilde
620	Natalia
619	Jean,Hatice
618	Zahra
616	Brigitte
613	L
612	Mira
611	Catharine,Emine
610	Vanda
609	Mina
608	Adda
607	Rakel,Kamille,Anna-Marie,Nete
602	Berta
600	Ulrikka
597	Siri,Martina
596	Amy
595	Monique,Katinka
593	Bo
592	Wanda
591	Edle
590	Marianna
589	Bonnie
588	Mathilda
583	Filippa
582	Susanna
581	Ghita,Winni
576	Justine
568	Mohamad
565	P
560	Kristin
559	Nikita
558	Judy
554	Veronika,Vicky
553	Magdaline
552	Ely
549	Lona
548	My,Margith
542	Sheila
539	Maibrit,Myrna
530	Adele
527	Lissa
525	Merry
522	Molly
521	Tanya
520	Marit
516	Marry
515	Ronja
514	Gretha,Natacha
513	Flora
512	Nielsigne
511	Lonny,D
510	N
509	Allis,Ritha
508	Siff
503	Rud,Anne-Grete
502	Tekla,Irmgard,Neel
499	Mari
498	Madeleine,Kerstin,Gunda
494	Abdi
493	Ana
492	Rosine
491	Puk
490	Renate,Isabell,Kimmie
489	Elsebet
486	Vanessa
484	Kæthe,Anina
482	Aida
479	Runa
478	Benigne
477	Synnøve,V
474	Janet,Etly,Gisela
472	Eugenia,Marguerite
471	Anika
469	Rachel
468	Maybritt,Fritze
466	Dea,F
465	Boe
464	Beth
462	Tea,Tatiana,Ewa
460	Grace
459	Nini
458	Cristina
457	Daisy
456	Gro,Berith
454	Samira,Thomasine,Ngoc
453	Grith
452	May-Britt
451	Janina
449	Elsine
447	Yelva
446	Elfriede
445	Methea,Hella,Angelica
443	Borghild
442	Eugenie,Antonette,Zeynep
441	Toni,Danielle,Hansa
439	Amalia,Engel
438	Georgine
436	Catherine
435	Amal
434	Mitzi,Renée
433	Augustine,Othilia
431	Monna
426	Käthe
425	Jeannie,Beatrice,Iman,Thuy
423	Elida
422	Beathe,Daniela,Ibrahim
420	Bertine
415	Cecillie
411	Franziska,Gabriella
410	R,Aleksandra
409	Cille
407	Silja
405	Margretha
402	Katharine
400	Bebiane,Liza
399	Lola
398	Kitt,Angelika
397	Maia
396	Heide
394	Nadine
393	Elsie
392	Annegrethe
390	Tinne
388	Elke
387	Helvig,Maryam
386	Manja,Hermine
385	Cicilie,Ilona
383	Josefa
381	Anne-Dorthe
380	Benny
379	Naomi
378	Henni
377	Carolina,Laurette
376	Jytta,Mikkeline
375	Katrin,Malgorzata,Anastasia
374	Chalotte,Jo,Sasha,Tora
373	Emmely,Kis
372	Roma,Melisa
371	Siv
368	Nathalia
366	Adolfine,Leni,Renee
363	Melina,Ottomine
361	Anneli,Mikala
360	Katarzyna
359	Erica
357	Karen-Margrethe,Ann-Marie
356	Kirsti,Thanh
355	Elzbieta,Caja,Zofia
354	Dianna
353	Zainab
352	Irina
351	Wivi,Karolina
349	Ayoe
347	Cindy,Ottilia,Lilja
345	Sacha,Gitta
344	Gina
343	Isabelle
342	Rosalia,Suzan,Bende
341	Claire
340	Aya,Herta,Jennie
339	Elma,Lill,Anne-Sophie
338	Gunilla
337	Otilie
336	Nur,Katy
332	Ingefred
331	Zita
330	Ruby
329	Gunild
327	Gjertrud
326	Nuka,Salome
325	Bjørk,Mirjam
324	Abdul,Bergliot
323	Selina,Isa
322	Lejla,Thekla
320	Andersine,Sahra,Fiona
319	Sanna,Sys,Edele
318	Chanette,Løkke
317	Inge-Marie,Elene
316	Aviaja
314	Hanan,Karline
312	Debbie,Tonni
311	Elina,Kristense
310	Noomi
309	Abigael,Alfa,Vitta
308	Pil,Aisha
307	Erikka,Sultan,Sigrun
306	Michela,Jasmina
305	Addy,Krystyna,Lydie,Dorethe
303	Irmelin,Gladys
302	Ninette,Carola,Farah,Nada
301	Phuong
300	Kathleen
299	Rina,Inger-Marie,Gertrude,Aurora
298	Silvia
296	Sinne,Mildred
295	Annegrete
294	Britha,Hilde,Dana,Linn,Marita
292	Cassandra,Annita
291	Aino,Rut
290	Levin
289	Alberta
287	Amira
285	Annitta
284	Rosemarie,Lin
283	Inge-Merete,Tone,Claudine,Leyla,Ann-Britt
282	Jenni,Ingegerd,Alba
281	Elga
280	Beata,Felicia,Mohammed
279	Sanni,Samantha
278	Cathrina,Hong
277	Karen-Marie
276	Svea
275	Marga,Gyrithe,Thu,Celia,Kaya
274	Berthine,Ottine,Magny
273	O
272	Meryem,Stefania,Eleonore,Margarita,Fadime
271	I,Dortea,Desiree,Lara
270	Paninnguaq,Alina,Eileen,Ann-Mari,Tatjana
269	Norman,Githa
268	Anelise,Janie
267	Yasemin
266	Fernanda,Konny,Anne-Dorte,Alida
265	Katrina,Anna-Grethe
264	Aja,Hedwig,Emina
263	Sonia,Rabia,Merle,Marika
261	Maggie,Ane-Marie,Svetlana
257	Alise,Ludovika,Alvine,Sasja
256	Le,Benita
255	Luisa,Aagot
253	Gabrielle
252	Maj-Brit,Tamara,Emmelie,Salma,Agnieszka,Anh,Gunder
251	Susi
250	Alexandrine,Jolanta
249	Fadumo
248	Aslaug,Stinna,Anne-Louise,Smilla
247	Vickie,G
245	Azra
244	T,Elif,Ann-Louise
243	Magrethe,Valentina,Abdullahi
242	Inez,Khadija,Marija
241	Esra
240	Paulina
239	Marietta,Henrikke,Elvina,Frandsine,Dorete
238	Siw,Thala,Kimie,Jonny,del,Tabita
237	Bonne,Mariette,Gyde,Merve,Lulu
236	Kiki,Said,Gunhilda,Alicia,Lita,Anett
235	Enid,Sahar
234	Salomine
233	Batseba
232	Danuta
231	Verna,Diane,Halina,Gabriela
230	Vilma,Marguerita,Nellie
229	Aline,Florence,Catarina
228	Dicte,Ida-Marie,Ines,Unni,Zeinab,La,Berthe,Bella
227	Kathrina,Nivi
226	Marchen,Angelina,Ivy,Albine,Bendte,Manuela
225	Elfride,Juliette
224	Tomine,Suzette,Edda
223	Kirstin,Joyce,Benta
222	Francisca
221	Dinna,Anne-Margrethe,Friederike,Jelva,Nicola
220	Tessa,Pi,Lucca
219	Alexia,Lillie,Bethina
218	Maggi,Kiss,Florentine
217	Saleh,Käte,Nickie,Thit,Virginia,Rosita
216	Ulrika,Aurelia,Lizzy,Konstance
215	Leah
214	Hedda,Josepha,Pipaluk
213	Anne-Katrine,Fornavn
212	Denice,Rise,Liane,Ally,Malika,Cirkeline
211	Zeliha,Susse,Izabella
210	Eda,Sannie,Noor
209	Rana,Zehra,Erla,Elaine,Otilia,Annesofie
208	Zandra,Bine
207	Simona,Georgia,Desirée,Eddy
205	Hannelore,Manna,Annett
204	Kerstine,Lan,Jamila
203	Dilek,Jadwiga
202	Milla,Guri,Malvine,Dan,Barbro,Carin
201	Sandy,Musse
200	Cindie,Philippa,Hildeborg
199	Oktavia,Gunni
198	Li
197	Dorothy,Wilma,Mercedes,Maria-Louise
196	Brith,Fatemeh
195	Esma
194	Lynn,Ernestine,Halima,Emely
192	Turid,Esme
191	Nette,Wendy
190	Charlotta,Mei,Huda,Renata,Ivalu
189	Muna,Frances,Asha,Teresia,Chatrine,Maline
188	Adriana,Bengta,Fransiska
187	Christin,Bernhardine,Margret
186	Mi,Majbrith,Lisse,von,Wilhelmina,Christense
185	Nour
184	Mabel,Wenche
183	Manal,Bent,Fatme,Catja
182	Mary-Ann,Sibel,Hacer
181	Malin,Barner,Zoe,Mimmi,Adelaide
180	Elenora,Matilda
179	Sana,Bich,Sabrine
178	Derya,Milena,Kathrin
177	Ann-Sophie,Anneliese,Gulla,Zara,Rena,Chrestine
176	Miranda,Gunnild,Jelena,Hana,Grazyna,Asma
175	Sabah,Ivalo,Lovisa,Mari-Ann
174	Jaqueline,Hülya,Regitse,Esta,Øllegaard,Carol
173	Oliva,Jasmine
172	Stanislawa,Jamal,Amelia,Jacoba
171	Flavia,Alvilde,Povline,Sevim,Alfhild,Vini,Serife,Amelie
170	Ege,Tuyet,Yvette
169	Elife,Ebru,Loa,Riborg,Gundhild,Magnhild,Rigborg,Haldora
168	Deborah,Tara,Gustava,Melek,Anya
167	Naima,Malena
166	Alette,Ady,Maha
165	Pamela,Heine,Gabriele,Chili
164	Eliza,Petronella,Aina,Anne-Kathrine,Alicja,Annet
163	Margueritha,Elsemarie,Dorota,Huong
162	Mette-Marie,Axeline,Jin,Lissen,Bozena,Heike,Dorathea
161	Kornelia,Naya,Hanni,Janette,Rona
160	Laurentine,Oluffa,Henrikka,Karola,Metta
159	Bernadette,Petræa,Jana,Jørga
158	Melike,Shila,Nathja,Adel,Alia,Sanja,Jørna
157	Abeline,Mariana,Aicha,Lidia,Songül,Katherine
156	Verona,Cemile,Birta,Sadia
155	Micha,Inna,Samia,Christinna,Laurence
154	Trille,Halime,Gytte,Lya,Abel,Sharon
153	Alisa,Betinna,Tabitha,Bahar,Edvardine
152	Josefina,Bessie,Jessine,Marwa
151	Antje,Thordis,Tugba,Bushra,Karima,Botilde
150	Kirsa,Arnaq,Lucy,Türkan
149	Gül,Justa,Abdel,Gertie,Maryan,Henrietta
148	Glennie,Eve,Agneta,Annelie
147	Kübra,Helma,Karine,Metty,Najaaraq,Dania,Ying,Katty,Adela,Hiba,Nathasja
146	Mika,Nawal,Helin,Leise
145	Shirley,Othilde,Annamarie,Lotus,Vilhelma,Annica
144	Edla,Emelie,Sia,Van,Octavia,Safia
143	Senada,Gloria,Semine
142	Sanela,Ute,Nan,Konkordie,Vigga
141	Janna,Megan,Bentine,Marine,Cherie
140	Sol,Sun,Ayan,Liddy,Betzy,Donna,Anna-Sofie,Meng,Palma
139	Hellen,Arnannguaq,Aaris,Manny,Valentine,Apollonie,Lida,Eja,Teodora,Tonie,Hilleborg,Agate
138	Thao,Edina,Trang,Herma,Johna,Albertha,Kaia
137	Judit,Anke,Thue,Amani,Frederikka,Lillan,Alfride,Suna,Filiz,Dilara,Nanette
136	Inge-Lis,Özlem,Elsabeth,Alva,Malak,Vally,Lilia,Mildrid
135	Layla,Alaa,Cathinka,Manon,Litta,Annelis
134	Marentine,Milly,Nita,Ingeburg,Hilal,Margareth,Anne-Merete,Kay,Tony,Iwona,Dilan,Anitha
133	Alberthe,Ulrike,Isidora
132	Abir,Soffy,Winie
131	Ane-Sofie,Farida,Jama,Yen,Anne-Birgitte,Wicki,Vesna,Bertheline,Ofelia
130	Elle,Amela,Jona,Saida,Ria,Mee,Brigitta
129	Sevgi,Lillemor,Knudsine,Katia,Linh,Dolly,Najannguaq,Eunike
128	Jeannett,Susann,Cecillia,Shazia,Valeria,Kæte
127	Minh,Dung,Reidun,Sebrina,Ani,Judi
126	Saima,Aviaaja,Aysel,Nethe,Elisebeth,Rania
125	Liisa,Hoa,Alison,Violet,Francoise,Ivana,Elvi
124	Una,Annina,Gritt,Katerina,Ann-Katrine,Darling,Gudny
123	Any,Samar,Nissine,Lavra,Michell,Aynur,Blenda
122	Rose-Marie,Kicki,Leonie,Lønne,Chelina,Galina,Björk,Sussanne,Catherina,Canan,Gulli,Valerie,Marthe
121	Lana,Lolita,Lia,Souad,Anwar,Ellen-Margrethe,Arendse,Cathrin,Dolores,Vilhelmina,Heba,Seher,To
120	Gülüzar,Yusuf,Latifa,Annabell,Gita,Anemone
119	Gunhilde,Meral,Mirjana,Siham,Mikaela,Silva,Konradine
118	Xuan,Selin,Elmine,Anisa,Brynhild,Methe,Babette
117	Ania,Randa,Petronelle,Rima
116	Coco,Ansine,Freia,Betül,Antonina,Roberta,Hodan,Camila,Inger-Margrethe,Skyldfri,Tasja,Naasunnguaq,Sigridur,Adeline
115	Gun,Mirsada,Susana,Polly,Rudi,Urszula,Lien,Kristel
114	Mettine,Aud,Emmeli,Fleur,Henriethe,Ayten,Maybrit,Rukiye,Wera,Lai,Stjerne
113	Hanin,Izabela,Jeanie,Sylva,Priscilla,Yildiz,Malu,Nanni
112	Meliha,Sigga,Bell,Noa,Elsbeth,Gytha,Suzana,Natasia
111	Feline,Leona,Medina,Kirstina,Brenda,Ry,Ingelis,Sema,Dinah
110	Jani,Albina,Hylleborg,Juliana,Paneeraq,Ekaterina,Alhed
109	Yun,Angelique,Malina,Søster,Hoda,Dorith,Christie,Amra,Anna-Margrethe,Najat,Büsra
108	Waltraud,Kiri,Mirela,Klaudine,Illona,Fransine,Kikki,Marja,Tascha,Anna-Maria,Ditte-Marie,Simonia
107	Dorthie,Pinar,Ann-Charlotte,Lindis,Oksana,Margrit,Anne-Lene
106	Mathine,Agata,Faiza,Agna,Natali,Tyra,Vive,Kajsa,Asmaa,Nathali,Varla,Noreen,Gamze,Habiba,Lou,Nasrin
